IDType,project,package,complextype,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,is_data_class
50104,/mnt/qualitas/qualitas_corpus_compile/weka-3.7.5,weka.gui.beans,Classifier,11,16,1,60,0,39,33,44,34,520,5,2091,1866,50,0.263645,37,144,0,298,0.955135,0.666667,271,4.966667,6.159091,324,1378,38,36313,1878,75,2045,148,17321,12962,390008,0,1,19,14,0,2,5,2,29,0,3,47,12,1,0,0,0,60,0,0,0,0,60,43,0,1,false
50306,/mnt/qualitas/qualitas_corpus_compile/weka-3.7.5,weka.gui.beans,BatchClustererEvent,0,5,0,6,0,0,0,1,8,2,2,107,55,0,0,2,6,0,7,1,0.125,2,1.166667,2,324,1378,38,36313,1878,75,2045,148,17321,12962,390008,0,2,1,5,0,1,3,1,5,0,2,6,0,0,0,0,0,6,0,0,0,0,6,0,0,1,true
52209,/mnt/qualitas/qualitas_corpus_compile/argouml-0.34,org.argouml.uml.ui.foundation.extension_mechanisms,UMLStereotypeTagDefinitionListModel,0,0,0,3,0,1,3,3,0,67,4,31,31,4,0,10,41,0,4,0,1,4,1.333333,1.333333,4,17,0,277,18,125,2361,192,18015,15303,284934,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,3,2,0,1,false
52235,/mnt/qualitas/qualitas_corpus_compile/argouml-0.34,org.argouml.cognitive.ui,WizStepManyTextFields,0,1,0,2,0,0,2,1,3,539,6,105,93,2,1,10,37,0,4,1,0.5,2,2,2,47,199,0,4448,226,125,2361,192,18015,15303,284934,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,1,false
52695,/mnt/qualitas/qualitas_corpus_compile/argouml-0.34,org.argouml.language.cpp.reveng,CPPLexer,2,0,0,78,0,0,0,78,8,50,2,2200,2200,0,0.010723,1,78,0,826,0.993506,0.882353,826,10.589744,10.589744,16,426,3,13853,439,125,2361,192,18015,15303,284934,0,8,0,0,0,8,8,8,0,0,0,60,8,10,0,73,0,5,8,8,65,0,5,74,0,4,false
54762,/mnt/qualitas/qualitas_corpus_compile/jruby-1.5.2,org.jruby.java.invokers,FieldMethodZero,0,0,0,2,?,0,3,2,2,?,7,25,25,5,1,47,7,2,6,1,?,6,3,3,11,79,0,912,80,77,2023,119,17693,16365,199533,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,2,1,0,1,false
54778,/mnt/qualitas/qualitas_corpus_compile/jruby-1.5.2,org.jruby.compiler.ir.targets,JVM.MethodData,0,0,0,1,0,0,0,1,3,0,1,8,8,0,1,2,1,0,1,0,0.25,1,1,1,5,36,0,292,36,77,2023,119,17693,16365,199533,1,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
55182,/mnt/qualitas/qualitas_corpus_compile/jruby-1.5.2,org.jruby.parser,Ruby19Parser,1,1,0,395,0,44,77,394,142,0,1,4130,4124,156,0.000169,94,584,0,938,1,0.755299,937,2.374684,2.378173,16,957,3,19269,1001,77,2023,119,17693,16365,199533,0,126,0,16,0,138,138,138,4,0,0,393,0,2,0,1,0,394,387,1,0,386,8,392,0,2,false
56904,/mnt/qualitas/qualitas_corpus_compile/poi-3.6,org.apache.poi.hslf.exceptions,CorruptPowerPointFileException,0,0,0,1,0,0,0,1,0,15,5,7,7,0,1,0,1,0,1,0,1,1,1,1,5,8,0,43,8,133,2330,131,19618,13899,299402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,false
56905,/mnt/qualitas/qualitas_corpus_compile/poi-3.6,org.apache.poi.hslf.exceptions,HSLFException,0,0,0,4,0,0,0,4,0,15,4,18,18,0,1,0,4,0,4,0,1,4,1,1,5,8,0,43,8,133,2330,131,19618,13899,299402,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4,false
58934,/mnt/qualitas/qualitas_corpus_compile/poi-3.6,org.apache.poi.hslf.usermodel,SlideShow,0,8,0,34,0,86,50,26,11,0,1,1042,972,57,0.48,58,169,0,124,0.903581,0.75,116,3.647059,4.461538,18,159,0,4370,209,133,2330,131,19618,13899,299402,0,0,11,0,0,0,0,0,11,0,0,28,5,1,0,0,0,34,0,0,0,0,34,23,0,3,false
