IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,isStatic_method,is_feature_envy
156936,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,apply(double),1,0,5,4,0,1,15,3,0,5,0,16,0.583333,7,7,7,0,9,0,0.777778,1,9,1,36,14,29,22,27,7,18,2,470,404,42,0.242424,0,25,117,0,62,0.812245,0.742857,50,1.722222,1.851852,25,188,1,3308,244,22,799,32,6880,5602,136533,0,0,0,8,0,0,0,8,0,0,35,1,0,0,0,0,36,0,0,0,0,36,26,0,1,0,false
156937,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,duplicate(Object),1,0,0,0,0,1,14,1,0,2,0,10,1,3,3,8,1,3,0,1,1,9,1,36,14,29,22,27,7,18,2,470,404,42,0.242424,0,25,117,0,62,0.812245,0.742857,50,1.722222,1.851852,25,188,1,3308,244,22,799,32,6880,5602,136533,0,0,0,8,0,0,0,8,0,0,35,1,0,0,0,0,36,0,0,0,0,36,26,0,1,0,false
156938,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.animation.distortion,CustomDistortionTrack,copy(Track),1,0,0,0,0,1,13,1,0,2,0,11,1,3,3,9,0,3,0,1,1,9,1,36,14,29,22,27,7,18,2,470,404,42,0.242424,0,25,117,0,62,0.812245,0.742857,50,1.722222,1.851852,25,188,1,3308,244,22,799,32,6880,5602,136533,0,0,0,8,0,0,0,8,0,0,35,1,0,0,0,0,36,0,0,0,0,36,26,0,1,0,false
156976,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.animation.distortion,BendDistortion,transform(Mesh),1,0,4,2,0,3,105,25,0,16,0,32,0.692308,4,5,9,0,7,0,0.571429,1,1,0,5,0,4,4,4,14,0,1,173,164,8,1,9,5,15,0,41,0.821429,0.285714,40,8.2,10,25,188,1,3308,244,22,799,32,6880,5602,136533,0,7,0,0,9,9,9,7,0,0,5,0,0,0,0,0,5,0,0,0,0,5,3,0,1,0,false
157307,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.object,TriangleMesh,'doSubdivide(TriangleMesh,Vertex[],Edge[],Face[],boolean[],Vertex[],Edge[],Face[],double[][][],double[][][],int[])',11,0,0,0,0,6,346,51,0,32,0,47,0.133333,2,2,2,0,2,0,1,1,19,4,68,17,23,26,49,16,25,2,3803,3494,58,0.512157,0,45,189,0,614,0.884328,0.641509,562,9.029412,11.469388,68,681,2,16486,924,22,799,32,6880,5602,136533,0,17,0,0,6,8,6,9,0,2,53,13,1,1,0,0,68,16,0,0,16,52,45,0,4,1,false
158055,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.object,SplineMesh,'interpOneAxis(MeshVertex[][],float[],double[][][],boolean,double)',5,0,1,1,0,6,102,23,0,23,0,25,0.5,1,3,1,1,3,0,0.333333,1,22,1,54,17,26,23,32,10,25,2,1614,1257,42,0.442376,0,44,158,0,271,0.766038,0.55102,209,5.018519,6.53125,68,681,2,16486,924,22,799,32,6880,5602,136533,0,2,0,14,2,2,2,14,0,0,49,3,1,1,3,0,51,5,0,3,5,46,29,0,3,1,false
160605,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.view,SoftwareCanvasDrawer,'renderFlatTriangle(Vec2,double,Vec2,double,Vec2,double,int,int,double,int,RGBColor)',11,0,5,2,0,7,309,55,0,50,0,59,0.444444,1,1,4,0,4,0,0.25,1,2,2,29,0,28,12,27,13,0,1,1741,1716,25,0.580087,0,12,67,0,287,0.89011,0.913043,284,9.896552,10.518519,23,144,3,3724,150,22,799,32,6880,5602,136533,0,6,8,0,3,6,3,8,0,3,23,6,0,0,0,0,29,0,0,0,0,29,26,0,1,0,false
160606,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.view,SoftwareCanvasDrawer,'renderSmoothTriangle(Vec2,double,Vec2,double,Vec2,double,int,int,double,RGBColor,RGBColor,RGBColor)',12,0,5,2,0,6,367,30,0,77,0,84,0.285714,1,0,2,0,3,0,0.333333,1,2,2,29,0,28,12,27,13,0,1,1741,1716,25,0.580087,0,12,67,0,287,0.89011,0.913043,284,9.896552,10.518519,23,144,3,3724,150,22,799,32,6880,5602,136533,0,6,8,0,3,6,3,8,0,3,23,6,0,0,0,0,29,0,0,0,0,29,26,0,1,0,true
160975,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raytracer,PhotonMap,'propagateRay(Ray,OctreeNode,RTObject,double,MaterialMapping,MaterialMapping,Mat4,Mat4,RGBColor,int,double,boolean,boolean)',13,0,23,7,0,6,135,23,0,42,0,76,0.115385,8,16,3,3,25,0,0.32,0,3,0,23,0,71,16,20,10,0,1,1054,1030,51,0.490909,1,21,86,0,192,0.827273,0.6,189,8.347826,9.45,55,301,4,10173,328,22,799,32,6880,5602,136533,0,15,0,0,0,0,0,16,0,0,9,11,0,3,0,0,23,0,0,0,0,23,19,0,1,0,true
161060,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raytracer,Raytracer,'traceLightRay(Ray,Light,int,OctreeNode,OctreeNode,double,double,MaterialMapping,MaterialMapping,Mat4,Mat4)',11,0,13,6,0,8,107,33,0,26,0,46,0.181818,9,15,4,2,20,0,0.45,2,3,8,34,0,119,67,31,43,0,1,2633,2410,140,0.501894,13,74,219,0,442,0.692037,0.36,404,13,13.032258,55,301,4,10173,328,22,799,32,6880,5602,136533,0,0,94,0,13,13,13,94,0,0,12,0,22,0,0,0,34,0,0,0,0,34,30,0,1,0,true
161061,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raytracer,Raytracer,'propagateRay(Ray,OctreeNode,double,MaterialMapping,MaterialMapping,Mat4,Mat4,RGBColor,RGBColor,int,double)',11,1,20,6,1,6,152,26,0,41,0,76,0.285714,9,9,8,1,17,0,0.529412,2,3,8,34,0,119,67,31,43,0,1,2633,2410,140,0.501894,13,74,219,0,442,0.692037,0.36,404,13,13.032258,55,301,4,10173,328,22,799,32,6880,5602,136533,0,0,94,0,13,13,13,94,0,0,12,0,22,0,0,0,34,0,0,0,0,34,30,0,1,0,true
161126,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.translators,OBJExporter,'writeScene(Scene,PrintWriter,boolean,double,boolean,boolean,TextureImageExporter,String)',8,0,18,7,0,6,224,57,2,37,2,54,0,13,18,0,0,23,2,0.565217,0,0,1,3,0,38,20,3,0,0,1,385,385,32,0,0,24,47,0,79,0,1,79,26.333333,26.333333,14,54,0,2883,67,22,799,32,6880,5602,136533,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,3,0,0,3,0,3,0,0,1,true
162348,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raster,Raster,'createFinalImage(Vec3,Vec3,Vec3,Vec3)',4,0,5,1,0,8,165,11,0,19,0,31,0.666667,4,6,10,0,7,0,0.571429,2,3,8,33,0,87,37,30,29,0,1,3563,3455,85,0.577778,6,42,161,0,382,0.787716,0.4375,362,11.575758,12.066667,15,74,1,3924,84,22,799,32,6880,5602,136533,0,51,0,0,7,7,7,50,0,0,10,22,0,1,0,0,33,0,0,0,0,33,29,0,1,0,true
162358,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raster,Raster,'renderTriangleGouraud(Vec2,float,double,double,RGBColor,RGBColor,Vec2,float,double,double,RGBColor,RGBColor,Vec2,float,double,double,RGBColor,RGBColor,RenderingTriangle,double,double,boolean,ObjectMaterialInfo,RasterContext)',24,0,12,4,0,7,646,39,4,141,3,162,0.333333,4,4,6,2,8,2,0.5,2,3,8,33,0,87,37,30,29,0,1,3563,3455,85,0.577778,6,42,161,0,382,0.787716,0.4375,362,11.575758,12.066667,15,74,1,3924,84,22,799,32,6880,5602,136533,0,51,0,0,7,7,7,50,0,0,10,22,0,1,0,0,33,0,0,0,0,33,29,0,1,0,true
162360,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raster,Raster,'renderTriangleHybrid(Vec2,float,Vec3,Vec3,double,double,RGBColor,Vec2,float,Vec3,Vec3,double,double,RGBColor,Vec2,float,Vec3,Vec3,double,double,RGBColor,RenderingTriangle,Vec3,Vec3,double,double,boolean,ObjectMaterialInfo,RasterContext)',29,0,18,5,0,8,673,53,7,148,3,179,0.28,5,5,7,3,10,2,0.5,2,3,8,33,0,87,37,30,29,0,1,3563,3455,85,0.577778,6,42,161,0,382,0.787716,0.4375,362,11.575758,12.066667,15,74,1,3924,84,22,799,32,6880,5602,136533,0,51,0,0,7,7,7,50,0,0,10,22,0,1,0,0,33,0,0,0,0,33,29,0,1,0,true
162362,/mnt/qualitas/qualitas_corpus_compile/aoi-2.8.1,artofillusion.raster,Raster,'renderTrianglePhong(Vec2,float,Vec3,Vec3,double,double,Vec2,float,Vec3,Vec3,double,double,Vec2,float,Vec3,Vec3,double,double,RenderingTriangle,Vec3,Vec3,double,boolean,boolean,ObjectMaterialInfo,RasterContext)',26,0,19,5,0,8,576,55,6,120,3,152,0.269231,5,8,7,3,13,2,0.384615,2,3,8,33,0,87,37,30,29,0,1,3563,3455,85,0.577778,6,42,161,0,382,0.787716,0.4375,362,11.575758,12.066667,15,74,1,3924,84,22,799,32,6880,5602,136533,0,51,0,0,7,7,7,50,0,0,10,22,0,1,0,0,33,0,0,0,0,33,29,0,1,0,true
163922,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.result,ResultMetaData,newUpdateResultMetaData(Type[]),1,1,0,0,1,1,12,1,0,2,0,6,1,1,1,4,1,1,0,1,0,5,0,26,0,22,8,21,17,0,1,444,419,23,0.463158,14,10,58,0,69,0.901176,0.344828,64,2.653846,3.047619,4,112,2,3186,172,22,465,54,7652,6749,171667,0,3,0,0,8,8,8,9,0,0,15,5,0,6,0,0,26,8,0,0,8,18,19,0,2,1,false
163923,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.result,ResultMetaData,newSimpleResultMetaData(Type[]),1,1,0,0,4,1,10,1,0,2,0,6,1,0,0,4,1,0,0,0,0,5,0,26,0,22,8,21,17,0,1,444,419,23,0.463158,14,10,58,0,69,0.901176,0.344828,64,2.653846,3.047619,4,112,2,3186,172,22,465,54,7652,6749,171667,0,3,0,0,8,8,8,9,0,0,15,5,0,6,0,0,26,8,0,0,8,18,19,0,2,1,false
163924,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.result,ResultMetaData,newResultMetaData(int),1,3,0,0,3,1,6,1,0,2,0,2,0,0,0,0,1,0,0,0,0,5,0,26,0,22,8,21,17,0,1,444,419,23,0.463158,14,10,58,0,69,0.901176,0.344828,64,2.653846,3.047619,4,112,2,3186,172,22,465,54,7652,6749,171667,0,3,0,0,8,8,8,9,0,0,15,5,0,6,0,0,26,8,0,0,8,18,19,0,2,1,false
163954,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.result,Result,'newResult(Session,DataInput,RowInputBinary,int)',4,0,39,3,0,2,239,41,0,10,0,73,0.35,9,14,21,2,14,0,0.642857,0,47,0,104,0,72,21,57,31,0,1,1512,1211,56,0.389404,14,29,173,1,229,0.95083,0.464912,180,2.201923,3.157895,4,112,2,3186,172,22,465,54,7652,6749,171667,0,10,0,7,5,5,5,26,0,0,100,3,0,1,0,0,104,37,0,0,37,67,55,0,2,1,true
164874,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,ParserDML,'resolveUpdateExpressions(Table,RangeVariable[],int[],Expression[],RangeVariable[])',5,1,14,5,1,6,105,22,0,14,0,32,0.066667,6,9,1,0,13,0,0.461538,0,0,0,11,0,89,30,11,0,183,3,1147,1147,90,0,0,77,427,1,161,0,0,161,14.636364,14.636364,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,11,1,0,0,1,10,10,0,1,0,true
165624,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,SchemaObjectSet,'addAllSQL(OrderedHashSet,OrderedHashSet,HsqlArrayList,Iterator,OrderedHashSet)',5,1,16,6,1,7,103,26,0,13,0,29,0,11,17,0,1,19,0,0.578947,0,0,0,17,0,45,16,17,2,0,1,496,496,38,0.458333,0,23,57,0,168,0.53125,1,168,9.882353,9.882353,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,2,0,0,0,2,0,0,4,0,0,13,0,0,17,5,0,0,5,12,16,0,1,1,true
166943,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,StatementDML,'performReferentialActions(Session,Table,RowSetNavigatorDataChange,Row,Object[],int[],HashSet)',7,0,21,8,0,6,145,25,0,19,0,40,0,12,17,0,1,20,0,0.6,0,0,0,22,0,77,31,22,4,58,3,1261,1261,77,0.073529,0,57,224,2,198,0.952381,1,198,9,9,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,0,4,0,0,0,4,0,0,1,0,0,21,0,0,22,3,0,0,3,19,17,0,5,1,true
167094,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,ParserDQL,'readExpression(HsqlArrayList,short[],int,int,boolean)',5,0,13,6,0,6,132,24,0,16,0,36,0.176471,7,10,3,3,13,0,0.538462,0,0,1,136,2,408,48,136,4,48,2,5428,5428,165,0.828524,0,68,369,1,929,0.848148,0,929,6.830882,6.830882,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,0,3,1,1,0,0,3,1,0,0,25,3,108,0,0,136,0,0,0,0,136,135,0,1,0,true
167202,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb,Routine,'getMethod(String,Routine,boolean[],boolean)',4,0,7,5,0,6,122,25,0,16,0,28,0.2,5,4,2,2,5,0,1,1,31,0,67,0,63,25,36,40,0,1,1012,849,42,0.15625,8,36,123,0,174,0.972348,0.430769,143,2.597015,3.972222,106,2196,12,69768,2620,22,465,54,7652,6749,171667,0,4,0,28,10,9,9,30,1,0,57,1,0,9,0,0,67,6,0,0,6,61,34,0,2,1,true
169130,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.index,IndexAVL,'findNode(Session,PersistentStore,Object[],int[],int,int,int,boolean)',8,0,11,5,0,6,143,26,0,13,0,26,0.153846,4,5,2,5,6,0,0.666667,1,10,1,61,0,25,15,51,22,0,1,1606,1544,43,0.235028,0,21,110,1,226,0.960606,0.782609,216,3.704918,4.235294,5,168,1,2931,188,22,465,54,7652,6749,171667,0,8,5,9,15,1,1,7,14,0,46,0,0,15,0,0,61,0,0,0,0,61,50,0,1,0,true
170625,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.cmdline,SqlFile,'displayResultSet(Statement,ResultSet,int[],String)',4,0,11,2,0,7,429,97,0,34,0,65,0.59375,3,6,19,12,6,0,0.5,0,6,7,78,0,206,17,72,94,0,1,5377,5281,44,0.218462,1,12,132,0,1032,0.980105,0.793103,1014,13.230769,14.083333,15,114,0,6397,120,22,465,54,7652,6749,171667,0,94,0,3,23,54,23,44,0,31,28,47,2,1,0,0,78,16,0,0,16,62,64,0,8,0,true
170844,/mnt/qualitas/qualitas_corpus_compile/hsqldb-2.0.0,org.hsqldb.store,BaseHashMap,'addOrRemoveMultiVal(long,long,Object,Object,boolean,boolean)',6,2,2,1,4,7,183,42,0,12,0,33,0.904762,1,4,19,2,4,0,0.25,0,1,3,30,0,5,3,29,39,0,1,1505,1496,12,0.849003,1,3,42,18,251,0.875332,0.75,250,8.366667,8.62069,11,121,0,2856,130,22,465,54,7652,6749,171667,0,1,25,12,11,9,9,28,2,0,7,2,19,2,0,0,30,0,0,0,0,30,28,0,1,0,false
171644,/mnt/qualitas/qualitas_corpus_compile/jmeter-2.5.1,org.apache.jmeter.protocol.http.control,HttpMirrorThread,HttpMirrorThread(Socket),1,1,0,0,1,1,3,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,4,1,0,3,4,4,44,2,160,160,6,1,0,3,10,0,22,1,1,22,5.5,5.5,13,133,0,1993,168,110,909,77,8059,6366,113375,0,4,0,0,4,3,3,0,1,0,2,2,0,0,0,0,4,2,0,0,2,2,3,0,1,0,false
173705,/mnt/qualitas/qualitas_corpus_compile/jmeter-2.5.1,org.apache.jmeter.monitor.parser,MonitorHandler,'startElement(String,String,String,Attributes)',4,0,33,1,0,6,129,53,0,6,0,77,0.232558,9,10,10,2,40,0,0.225,0,1,0,10,2,33,9,9,10,15,2,327,317,10,0.083333,0,11,50,0,84,0.966667,0.9,83,8.4,9.222222,3,16,1,486,17,110,909,77,8059,6366,113375,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,10,8,0,1,0,true
179843,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLVersionDetector,reset(XMLComponentManager),1,4,0,0,4,1,10,2,0,2,0,9,1,1,1,7,0,1,0,1,0,0,0,4,0,28,6,4,11,0,1,199,199,9,1,0,11,22,0,20,0.818182,1,20,5,5,39,360,5,17417,425,40,789,155,9246,7348,188289,0,2,9,0,7,6,6,4,1,0,4,1,0,0,0,0,5,0,0,0,0,5,4,1,0,0,false
179844,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLVersionDetector,'startDocumentParsing(XMLEntityHandler,short)',2,4,11,3,4,2,18,2,0,2,0,20,0.266667,3,1,4,0,6,0,0.5,0,0,0,4,0,28,6,4,11,0,1,199,199,9,1,0,11,22,0,20,0.818182,1,20,5,5,39,360,5,17417,425,40,789,155,9246,7348,188289,0,2,9,0,7,6,6,4,1,0,4,1,0,0,0,0,5,0,0,0,0,5,4,1,0,0,true
179846,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLVersionDetector,'fixupCurrentEntity(XMLEntityManager,char[],int)',3,0,8,2,0,2,25,4,0,6,0,14,0,1,0,0,0,1,0,1,0,0,0,4,0,28,6,4,11,0,1,199,199,9,1,0,11,22,0,20,0.818182,1,20,5,5,39,360,5,17417,425,40,789,155,9246,7348,188289,0,2,9,0,7,6,6,4,1,0,4,1,0,0,0,0,5,0,0,0,0,5,4,1,0,0,true
179871,/mnt/qualitas/qualitas_corpus_compile/xerces-2.10.0,org.apache.xerces.impl,XMLEntityManager,'setupCurrentEntity(String,XMLInputSource,boolean,boolean)',4,1,8,3,1,7,251,66,0,29,0,55,0.4,6,5,8,3,15,0,0.4,2,9,10,52,0,37,32,43,65,0,1,3148,2982,55,0.283391,3,28,125,0,359,0.970739,0.717949,329,6.903846,7.651163,39,360,5,17417,425,40,789,155,9246,7348,188289,0,23,39,0,37,33,30,25,7,3,36,8,3,5,3,0,49,9,1,2,8,41,41,0,2,0,true
189263,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,jena,sparql,main(String[]),1,0,0,0,0,1,4,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,8,8,1,1,0,1,2,0,1,0,1,1,1,1,39,282,2,3051,292,48,1196,192,9900,9201,117117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,false
189264,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,jena,dbdump,main(String[]),1,0,0,0,0,1,13,1,0,2,0,7,1,2,3,4,1,5,0,0.4,0,0,0,4,0,1,5,4,3,12,2,57,57,8,0.333333,1,9,33,0,7,1,0.666667,7,1.75,1.75,39,282,2,3051,292,48,1196,192,9900,9201,117117,0,0,0,2,1,2,1,1,0,1,2,0,2,0,0,0,4,1,0,0,1,3,3,0,1,1,false
189265,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,jena,dbdump,dbdump(),0,0,0,0,0,1,4,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,4,0,1,5,4,3,12,2,57,57,8,0.333333,1,9,33,0,7,1,0.666667,7,1.75,1.75,39,282,2,3051,292,48,1196,192,9900,9201,117117,0,0,0,2,1,2,1,1,0,1,2,0,2,0,0,0,4,1,0,0,1,3,3,0,1,0,false
189349,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,jena,schemagen,determineLanguage(),0,0,7,2,0,3,39,7,0,1,0,12,0.222222,4,6,2,0,8,0,0.5,0,2,8,62,0,18,27,60,19,0,1,1912,1866,96,0.623164,9,25,160,0,220,0.949094,0.1,214,3.548387,3.566667,39,282,2,3051,292,48,1196,192,9900,9201,117117,0,1,9,0,9,10,9,9,0,1,2,2,59,0,0,0,63,1,0,0,1,62,60,1,0,0,true
191093,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,com.hp.hpl.jena.rdf.arp,JenaReader,'processArpOptions(ARPOptions,String,Object,RDFErrorHandler)',4,1,1,1,1,6,117,31,0,8,0,18,0.8,4,8,4,0,11,0,0.363636,2,1,0,18,0,8,20,17,10,0,1,503,498,34,0.515152,0,24,61,0,73,0.958824,0.9,72,4.055556,4.235294,17,135,8,3038,153,48,1196,192,9900,9201,117117,0,8,0,2,7,6,6,3,1,0,10,5,0,3,0,0,18,5,0,0,5,13,16,0,1,1,false
191443,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys.impl,LPInterpreter,run(),0,0,52,13,0,8,394,92,2,39,3,116,0.15873,23,35,10,7,49,3,0.469388,0,8,0,25,0,59,26,17,13,0,1,796,712,49,0.301471,0,30,92,0,148,0.939103,0.736842,138,5.92,8.117647,51,317,7,6978,383,48,1196,192,9900,9201,117117,0,0,12,1,0,1,0,12,0,1,19,5,1,0,0,0,25,4,0,0,4,21,14,0,3,0,true
198770,/mnt/qualitas/qualitas_corpus_compile/jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,FBRuleInfGraph,prepare(),0,4,7,4,5,7,102,22,0,13,0,35,0.65,12,22,13,4,22,0,0.545455,1,6,2,48,19,26,38,42,14,59,4,962,879,94,0.39946,1,74,249,1,142,0.93769,0.85,129,2.958333,3.071429,39,379,11,6431,456,48,1196,192,9900,9201,117117,0,0,12,1,0,2,0,12,0,2,39,5,4,0,0,0,48,1,0,0,1,47,38,0,4,0,false
199367,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.demos.wb,Node,toString(),0,0,0,0,0,1,5,1,0,1,0,5,1,0,0,4,0,0,0,0,1,0,0,1,1,0,0,1,7,0,1,16,16,0,1,11,1,1,0,1,0,0.083333,1,1,1,7,66,0,822,68,21,1093,80,8798,7670,126255,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,false
199369,/mnt/qualitas/qualitas_corpus_compile/jgroups-2.10.0,org.jgroups.demos.wb,MessageDialog,'MessageDialog(Frame,String,String)',3,1,0,0,1,1,27,1,0,5,0,7,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,2,2,520,5,40,40,0,1,0,0,2,0,2,1,1,2,1,1,7,66,0,822,68,21,1093,80,8798,7670,126255,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,false
208461,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.client.gui.i18n,Relation,Relation(List),1,1,0,0,1,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,8,1,0,0,5,3,0,1,120,89,0,0.7,0,0,8,0,22,0.285714,0.571429,19,2.75,3.8,22,86,1,1815,90,36,1244,32,8322,6962,163595,0,0,0,5,0,0,0,5,0,0,7,1,0,0,0,0,8,0,0,0,0,8,3,0,2,0,false
208462,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.client.gui.i18n,Relation,'Relation(int,int)',2,0,0,0,0,1,4,1,0,2,0,4,1,0,0,2,0,0,0,0,0,3,0,8,1,0,0,5,3,0,1,120,89,0,0.7,0,0,8,0,22,0.285714,0.571429,19,2.75,3.8,22,86,1,1815,90,36,1244,32,8322,6962,163595,0,0,0,5,0,0,0,5,0,0,7,1,0,0,0,0,8,0,0,0,0,8,3,0,2,0,false
208948,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.client.gui,TilePopup,'TilePopup(Tile,FreeColClient,Canvas,GUI)',4,1,16,11,1,6,289,34,3,35,2,55,0.272727,28,39,6,5,52,2,0.538462,0,0,16,9,0,22,53,9,7,565,5,605,605,85,1,2,41,127,0,69,0.928571,0.5,69,7.666667,7.666667,61,373,1,8738,410,36,1244,32,8322,6962,163595,0,5,0,0,6,3,3,1,3,0,2,7,0,0,0,0,9,0,0,0,0,9,8,0,1,0,true
212455,/mnt/qualitas/qualitas_corpus_compile/freecol-0.10.3,net.sf.freecol.common.model,SimpleCombatModel,'resolveAttack(Unit,Unit,boolean,float,List)',5,0,31,6,0,7,150,45,0,21,0,56,0,9,21,0,1,30,0,0.3,0,0,0,14,0,61,22,14,11,11,2,660,660,45,1,10,30,86,0,125,0.993007,0.411765,125,8.928571,8.928571,195,2231,11,50650,2992,36,1244,32,8322,6962,163595,0,1,0,0,11,11,11,0,0,0,7,7,0,0,0,0,14,0,0,0,0,14,13,0,1,0,true
217123,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,getContentType(),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,4,4,1,23,4,61,57,4,0,0,2,9,0,5,1,0.75,4,1,1,80,455,3,4694,492,29,2250,95,10364,9519,130132,0,1,0,0,0,1,0,0,0,1,4,1,0,0,1,0,4,1,0,1,1,3,3,0,1,0,false
217124,/mnt/qualitas/qualitas_corpus_compile/drjava-stable-20100913-r5387,edu.rice.cs.drjava.model.repl,InteractionsEditorKit,getViewFactory(),0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,5,3,0,4,4,1,23,4,61,57,4,0,0,2,9,0,5,1,0.75,4,1,1,80,455,3,4694,492,29,2250,95,10364,9519,130132,0,1,0,0,0,1,0,0,0,1,4,1,0,0,1,0,4,1,0,1,1,3,3,0,1,0,false
